"","I","L","SNR","ci_width","samp","t.rho","seeds","samp.1"
"30588",100,100,0.1,0.892023737107638,0.381824014415247,0.5,734776,0.381824014415247
"30589",200,100,0.1,0.461515472252391,0.253132726045353,0.5,489913,0.253132726045353
"30590",100,100,0.2,0.475693031663445,0.389824321180381,0,830392,0.389824321180381
"30591",200,100,0.2,0.344749604451449,0.276027777812193,0,872932,0.276027777812193
"30592",100,100,0.2,0.339580034218487,0.294250447222609,0.5,887918,0.294250447222609
"30593",200,50,0.2,0.378486052084236,0.250285141087759,0.5,492731,0.250285141087759
"30594",200,100,0.2,0.296275096132742,0.239790786563203,0.5,625421,0.239790786563203
"30595",100,100,0.1,0.907694179734348,0.391942627526011,0,662418,0.391942627526011
"30596",200,100,0.1,0.543550322691855,0.276984785196428,0,443174,0.276984785196428
"30597",100,100,0.1,0.828065150259453,0.389076158044244,0.5,425580,0.389076158044244
"30598",200,100,0.1,0.490905443902831,0.265728736010324,0.5,950743,0.265728736010324
"30599",100,100,0.2,0.497180450866751,0.392646400254558,0,747848,0.392646400254558
"30600",200,100,0.2,0.342712165822969,0.27746701020627,0,521454,0.27746701020627
"30601",100,100,0.2,0.396792392141846,0.333457413698302,0.5,322482,0.333457413698302
"30602",200,100,0.2,0.284702906330097,0.230008850574675,0.5,441117,0.230008850574675
"30603",100,100,0.1,0.673748474799771,0.390667773197253,0,373184,0.390667773197253
"30604",100,50,0.1,1.13728250842013,0.387567211690734,0,39150,0.387567211690734
"30605",200,100,0.1,0.524996985754563,0.268015143326094,0,494834,0.268015143326094
"30606",100,100,0.1,0.597651525789954,0.349222650480475,0.5,688390,0.349222650480475
"30607",200,100,0.1,0.498723250616057,0.26176186974629,0.5,434181,0.26176186974629
"30608",100,100,0.2,0.478619224966174,0.392581161115016,0,382703,0.392581161115016
"30609",200,100,0.2,0.329973941717261,0.273114749627198,0,239250,0.273114749627198
"30610",100,100,0.2,0.421367954749854,0.343526127264945,0.5,801920,0.343526127264945
"30611",200,100,0.2,0.299061020701846,0.242522368403455,0.5,21386,0.242522368403455
"30612",100,100,0.1,0.602217314333721,0.362039908178226,0,624166,0.362039908178226
"30613",200,100,0.1,0.576655775928792,0.277404233695586,0,654815,0.277404233695586
"30614",100,100,0.1,0.535655831718578,0.343037533779243,0.5,9473,0.343037533779243
"30615",200,50,0.1,0.8743924298123,0.277179421151534,0,700534,0.277179421151534
"30616",200,100,0.1,0.564662314684838,0.263932529829327,0.5,37672,0.263932529829327
"30617",100,100,0.2,0.480225251297016,0.389609699358826,0,152043,0.389609699358826
"30618",200,100,0.2,0.351503600628096,0.276952332376967,0,668780,0.276952332376967
"30619",100,100,0.2,0.36807182638564,0.315890574646962,0.5,487970,0.315890574646962
"30620",200,100,0.2,0.252898753297285,0.213988261615297,0.5,788453,0.213988261615297
"30621",100,100,0.1,0.714115882067889,0.392574877307033,0,937117,0.392574877307033
"30622",200,100,0.1,0.483002144483302,0.274397005924174,0,551548,0.274397005924174
"30623",100,100,0.1,0.68052799107282,0.381625363586678,0.5,333657,0.381625363586678
"30624",200,100,0.1,0.545096057941147,0.266429976141529,0.5,962967,0.266429976141529
"30625",100,100,0.2,0.484259994017393,0.392524120355665,0,586837,0.392524120355665
"30626",100,50,0.1,1.59972382673511,0.388496933433222,0.5,685896,0.388496933433222
"30627",200,100,0.2,0.3403473776935,0.276328092937739,0,391161,0.276328092937739
"30628",100,100,0.2,0.376891989547577,0.318822065944918,0.5,964728,0.318822065944918
"30629",200,100,0.2,0.265808196592702,0.225207377695407,0.5,423151,0.225207377695407
"30630",100,100,0.1,0.767564048274657,0.389655451232769,0,832360,0.389655451232769
"30631",200,100,0.1,0.586355290170575,0.272640077013613,0,988571,0.272640077013613
"30632",100,100,0.1,0.665880698008154,0.372338060176959,0.5,145772,0.372338060176959
"30633",200,100,0.1,0.519393414742828,0.257444020690316,0.5,537713,0.257444020690316
"30634",100,100,0.2,0.474740043916604,0.392829932891213,0,657916,0.392829932891213
"30635",200,100,0.2,0.358330810062504,0.275557724908214,0,960395,0.275557724908214
"30636",100,100,0.2,0.392333043103555,0.342186196154385,0.5,729195,0.342186196154385
"30637",200,50,0.1,0.646509918486006,0.265506687112559,0.5,29444,0.265506687112559
"30638",200,100,0.2,0.285053178627249,0.234731984394812,0.5,707958,0.234731984394812
"30639",100,100,0.1,0.651642628942944,0.390903407351795,0,874501,0.390903407351795
"30640",200,100,0.1,0.4827548981876,0.276281130957517,0,806254,0.276281130957517
"30641",100,100,0.1,0.751601094540943,0.374706482672516,0.5,839017,0.374706482672516
"30642",200,100,0.1,0.469090070786576,0.25436050897185,0.5,957408,0.25436050897185
"30643",100,100,0.2,0.483941538577092,0.390535825357399,0,889383,0.390535825357399
"30644",200,100,0.2,0.336985447811413,0.276901134440861,0,800377,0.276901134440861
"30645",100,100,0.2,0.35035940266481,0.307392022619806,0.5,889787,0.307392022619806
"30646",200,100,0.2,0.293133562421783,0.243673191238339,0.5,884898,0.243673191238339
"30647",100,100,0.1,0.783720905685558,0.390835584975139,0,33159,0.390835584975139
"30648",100,50,0.2,0.696033062798756,0.391593725541148,0,721199,0.391593725541148
"30649",200,100,0.1,0.588094768952763,0.277454964161041,0,244059,0.277454964161041
"30650",100,100,0.1,0.500553025863857,0.319334143695208,0.5,914620,0.319334143695208
"30651",200,100,0.1,0.529734493623327,0.253202866845929,0.5,605129,0.253202866845929
"30652",100,100,0.2,0.467605801281833,0.392161357199228,0,955430,0.392161357199228
"30653",200,100,0.2,0.335922217269365,0.277160891341971,0,152056,0.277160891341971
"30654",100,100,0.2,0.396517386055522,0.32952648784445,0.5,674680,0.32952648784445
"30655",200,100,0.2,0.286373837303584,0.241746823838995,0.5,776784,0.241746823838995
"30656",100,100,0.1,0.621354991221385,0.381009499553473,0,97161,0.381009499553473
"30657",200,100,0.1,0.56722533907533,0.277462294261089,0,870053,0.277462294261089
"30658",100,100,0.1,0.660376498865939,0.363043100190058,0.5,96603,0.363043100190058
"30659",200,50,0.2,0.408260692512073,0.27453764405151,0,485390,0.27453764405151
"30660",200,100,0.1,0.573537676843773,0.273021983456525,0.5,658799,0.273021983456525
"30661",100,100,0.2,0.460193048589036,0.384650881486025,0,849308,0.384650881486025
"30662",200,100,0.2,0.33496760128688,0.276713626805387,0,102748,0.276713626805387
"30663",100,100,0.2,0.388417171166222,0.328935880731439,0.5,391739,0.328935880731439
"30664",200,100,0.2,0.322329268166833,0.25777780070192,0.5,921310,0.25777780070192
"30665",100,100,0.1,0.920785552303851,0.392773322492214,0,411422,0.392773322492214
"30666",200,100,0.1,0.524872341915887,0.277451515042061,0,595513,0.277451515042061
"30667",100,100,0.1,0.738128449086917,0.390555833326124,0.5,415117,0.390555833326124
"30668",200,100,0.1,0.520508276183793,0.256002503414838,0.5,301428,0.256002503414838
"30669",100,100,0.2,0.499288275350943,0.38751848693467,0,9001,0.38751848693467
"30670",100,50,0.2,0.491467053741933,0.349422140683105,0.5,188059,0.349422140683105
"30671",200,100,0.2,0.345880864138555,0.276891051431583,0,376195,0.276891051431583
"30672",100,100,0.2,0.435879630358433,0.355686237562916,0.5,421717,0.355686237562916
"30673",200,100,0.2,0.283671705530424,0.234515154336898,0.5,83451,0.234515154336898
"30674",100,100,0.1,0.687598175930704,0.38979827804342,0,598414,0.38979827804342
"30675",200,100,0.1,0.53797550214716,0.266121241650294,0,52657,0.266121241650294
"30676",100,100,0.1,0.76249185555731,0.382517844209095,0.5,140092,0.382517844209095
"30677",200,100,0.1,0.524325401921374,0.270797997845499,0.5,825642,0.270797997845499
"30678",100,100,0.2,0.468020331117712,0.380015732673647,0,416110,0.380015732673647
"30679",200,100,0.2,0.350505291381384,0.277480982073102,0,98228,0.277480982073102
"30680",100,100,0.2,0.408766715203092,0.341788964002616,0.5,698752,0.341788964002616
"30681",200,50,0.2,0.343439196661849,0.240589192464777,0.5,713137,0.240589192464777
"30682",200,100,0.2,0.285100741920432,0.238095448897496,0.5,118490,0.238095448897496
"30683",100,100,0.1,0.805416503762497,0.384900170785645,0,630666,0.384900170785645
"30684",200,100,0.1,0.493272569842013,0.277418600229155,0,663810,0.277418600229155
"30685",100,100,0.1,0.836261048616964,0.381756061785905,0.5,27870,0.381756061785905
"30686",200,100,0.1,0.541583889539498,0.257779238696903,0.5,550599,0.257779238696903
"30687",100,100,0.2,0.476772515905586,0.392363236115935,0,135129,0.392363236115935
"30688",200,100,0.2,0.348957662253844,0.277256435403283,0,165260,0.277256435403283
"30689",100,100,0.2,0.412452111988602,0.337043386228019,0.5,729726,0.337043386228019
"30690",200,100,0.2,0.219551575341617,0.195434027895854,0.5,564062,0.195434027895854
"30691",100,100,0.1,0.722516340340761,0.389722513486882,0,933158,0.389722513486882
"30692",100,50,0.1,1.16157058742251,0.392173571932487,0,844198,0.392173571932487
"30693",200,100,0.1,0.659054805172447,0.277481969414958,0,669116,0.277481969414958
"30694",100,100,0.1,0.873559293609575,0.381398267178985,0.5,993500,0.381398267178985
"30695",200,100,0.1,0.4619620360345,0.248804814889539,0.5,860831,0.248804814889539
"30696",100,100,0.2,0.471913780795166,0.391182958546752,0,491849,0.391182958546752
"30697",200,100,0.2,0.360589565438246,0.277354744577292,0,20148,0.277354744577292
"30698",100,100,0.2,0.362193903608875,0.317676047380805,0.5,479131,0.317676047380805
"30699",200,100,0.2,0.256491262383974,0.22226117764624,0.5,132620,0.22226117764624
"30700",100,100,0.1,0.968045281362417,0.388112630979847,0,94118,0.388112630979847
"30701",200,100,0.1,0.587249385456278,0.27748081929151,0,78727,0.27748081929151
"30702",100,100,0.1,0.69743884685748,0.370908365023598,0.5,356284,0.370908365023598
"30703",200,50,0.1,0.728520189287333,0.275110357673363,0,771347,0.275110357673363
"30704",200,100,0.1,0.489982716278984,0.260369948903695,0.5,916366,0.260369948903695
"30705",100,100,0.2,0.503002120710663,0.392742962470275,0,30948,0.392742962470275
"30706",200,100,0.2,0.350094754315799,0.271026378090832,0,661071,0.271026378090832
"30707",100,100,0.2,0.350690371019801,0.307920319136493,0.5,208723,0.307920319136493
"30708",200,100,0.2,0.298275580839261,0.245604935927073,0.5,77904,0.245604935927073
"30709",100,100,0.1,0.938480161666898,0.381339211857004,0,532580,0.381339211857004
"30710",200,100,0.1,0.518058649491181,0.277197714014206,0,197370,0.277197714014206
"30711",100,100,0.1,0.770390675678867,0.376897368171706,0.5,819524,0.376897368171706
"30712",200,100,0.1,0.531638158721799,0.267456418074548,0.5,407269,0.267456418074548
"30713",100,100,0.2,0.452415754969844,0.375028999622586,0,150705,0.375028999622586
"30714",100,50,0.1,0.955756921864097,0.365065488688643,0.5,294961,0.365065488688643
"30715",200,100,0.2,0.34673001931992,0.277083435302424,0,627157,0.277083435302424
"30716",100,100,0.2,0.364758392757305,0.309423060691255,0.5,752480,0.309423060691255
"30717",200,100,0.2,0.300223694384145,0.245946169038646,0.5,441270,0.245946169038646
"30718",100,100,0.1,0.790522895774303,0.388946731494507,0,109793,0.388946731494507
"30719",200,100,0.1,0.553580033167409,0.277301640617361,0,383633,0.277301640617361
"30720",100,100,0.1,0.794391098986969,0.386985967475729,0.5,563563,0.386985967475729
"30721",200,100,0.1,0.501943051106776,0.256945914960254,0.5,491210,0.256945914960254
"30722",100,100,0.2,0.498829101222304,0.392831709282222,0,504242,0.392831709282222
"30723",200,100,0.2,0.34205392368463,0.277481959666447,0,29019,0.277481959666447
"30724",100,100,0.2,0.349099860064449,0.301362090105929,0.5,187797,0.301362090105929
"30725",200,50,0.1,0.931036172925264,0.275160720390636,0.5,341317,0.275160720390636
"30726",200,100,0.2,0.272799417422457,0.223313340473566,0.5,220038,0.223313340473566
"30727",100,100,0.1,0.898272768912481,0.386976003758627,0,392493,0.386976003758627
"30728",200,100,0.1,0.535439682670327,0.2774696092961,0,303886,0.2774696092961
"30729",100,100,0.1,0.591776365030278,0.345867601383346,0.5,147302,0.345867601383346
"30730",200,100,0.1,0.402149910516153,0.244221553647196,0.5,569192,0.244221553647196
"30731",100,100,0.2,0.472795423831954,0.389886244304947,0,533834,0.389886244304947
"30732",200,100,0.2,0.330720176811246,0.275424122294423,0,686493,0.275424122294423
"30733",100,100,0.2,0.468028997438665,0.359783658397583,0.5,520212,0.359783658397583
"30734",200,100,0.2,0.275458537576922,0.235386440194683,0.5,650138,0.235386440194683
"30735",100,100,0.1,0.681232252163677,0.392818737961819,0,205572,0.392818737961819
"30736",100,50,0.2,0.587110211264828,0.392055607058283,0,20696,0.392055607058283
"30737",200,100,0.1,0.679304072410236,0.277422844338666,0,813419,0.277422844338666
"30738",100,100,0.1,0.936414707484895,0.383271596244667,0.5,778552,0.383271596244667
"30739",200,100,0.1,0.554075312464152,0.269256964150966,0.5,238998,0.269256964150966
"30740",100,100,0.2,0.473230518755544,0.3878424156919,0,262450,0.3878424156919
"30741",200,100,0.2,0.346083746649411,0.277033837391042,0,594626,0.277033837391042
"30742",100,100,0.2,0.462402846814335,0.363722158471938,0.5,116500,0.363722158471938
"30743",200,100,0.2,0.309251229565417,0.244647716350831,0.5,596057,0.244647716350831
"30744",100,100,0.1,0.653558171295525,0.392512476599817,0,869659,0.392512476599817
"30745",200,100,0.1,0.528947406177549,0.277444239623415,0,668933,0.277444239623415
"30746",100,100,0.1,0.976342466237054,0.381984015603167,0.5,192611,0.381984015603167
"30747",200,50,0.2,0.421705942878097,0.276637421732795,0,872592,0.276637421732795
"30748",200,100,0.1,0.381543419348054,0.247592067585513,0.5,343082,0.247592067585513
"30749",100,100,0.2,0.471509958503081,0.392628601601318,0,899333,0.392628601601318
"30750",200,100,0.2,0.341362927586784,0.275600625921208,0,794412,0.275600625921208
"30751",100,100,0.2,0.340561975107698,0.294274049458084,0.5,291049,0.294274049458084
"30752",200,100,0.2,0.273804274550701,0.229426865792815,0.5,224855,0.229426865792815
"30753",100,100,0.1,0.773764893541127,0.392269181523176,0,54659,0.392269181523176
"30754",200,100,0.1,0.579834633759647,0.275058296379969,0,202187,0.275058296379969
"30755",100,100,0.1,0.738507698869057,0.365373385189672,0.5,429875,0.365373385189672
"30756",200,100,0.1,0.505716508924557,0.255358182704413,0.5,370366,0.255358182704413
"30757",100,100,0.2,0.466880163860888,0.38621274060882,0,428437,0.38621274060882
"30758",100,50,0.2,0.440760032512938,0.319279920337514,0.5,575339,0.319279920337514
"30759",200,100,0.2,0.313398186456755,0.276834439054312,0,973020,0.276834439054312
"30760",100,100,0.2,0.361833160607142,0.316726046269849,0.5,464694,0.316726046269849
"30761",200,100,0.2,0.254396826341493,0.217590822917398,0.5,430600,0.217590822917398
"30762",100,100,0.1,0.843617218581738,0.392566440568675,0,547718,0.392566440568675
"30763",200,100,0.1,0.495316320064217,0.273977124473165,0,820464,0.273977124473165
"30764",100,100,0.1,0.703778584168787,0.380234346131609,0.5,339063,0.380234346131609
"30765",200,100,0.1,0.510277046118354,0.258336859612976,0.5,926677,0.258336859612976
"30766",100,100,0.2,0.460839075117353,0.390597804966998,0,15045,0.390597804966998
"30767",200,100,0.2,0.329653836856733,0.269534591140976,0,975758,0.269534591140976
"30768",100,100,0.2,0.335690749771552,0.30169017617765,0.5,549968,0.30169017617765
"30769",200,50,0.2,0.348683968058418,0.252948199510541,0.5,293710,0.252948199510541
"30770",200,100,0.2,0.260647554559611,0.221854004497666,0.5,134301,0.221854004497666
"30771",100,100,0.1,0.87719836456037,0.384669167425636,0,130045,0.384669167425636
"30772",200,100,0.1,0.586752540961251,0.275867445841422,0,627645,0.275867445841422
"30773",100,100,0.1,0.638318180289299,0.349294764270086,0.5,263606,0.349294764270086
"30774",200,100,0.1,0.411941512576289,0.239667380176818,0.5,497334,0.239667380176818
"30775",100,100,0.2,0.449662425848054,0.391476020062425,0,951694,0.391476020062425
"30776",200,100,0.2,0.33907509946551,0.277438799200867,0,954808,0.277438799200867
"30777",100,100,0.2,0.366328388077394,0.314377157133215,0.5,345996,0.314377157133215
"30778",200,100,0.2,0.288026075302189,0.239121115807244,0.5,51725,0.239121115807244
"30779",100,100,0.1,0.867450334030415,0.381386367187879,0,294439,0.381386367187879
"30780",100,50,0.1,1.36185116347747,0.388234485242075,0,968382,0.388234485242075
"30781",200,100,0.1,0.532712621946334,0.27567479538764,0,367915,0.27567479538764
"30782",100,100,0.1,0.852916471953045,0.377386129713355,0.5,134794,0.377386129713355
"30783",200,100,0.1,0.46542974884788,0.247500689876446,0.5,353110,0.247500689876446
"30784",100,100,0.2,0.475528581226733,0.392831269064882,0,808076,0.392831269064882
"30785",200,100,0.2,0.329626882604182,0.276301628551214,0,203442,0.276301628551214
"30786",100,100,0.2,0.395719954344207,0.3462075215548,0.5,471072,0.3462075215548
"30787",200,100,0.2,0.287087353063446,0.242168298694287,0.5,421821,0.242168298694287
"30788",100,100,0.1,0.840817155595748,0.391683460246825,0,943263,0.391683460246825
"30789",200,100,0.1,0.489569886518165,0.276295740855754,0,230590,0.276295740855754
"30790",100,100,0.1,0.786690641537189,0.373232088863429,0.5,778817,0.373232088863429
"30791",200,50,0.1,1.35498940249282,0.277472864196605,0,263147,0.277472864196605
"30792",200,100,0.1,0.483788996296235,0.267485167705688,0.5,686709,0.267485167705688
"30793",100,100,0.2,0.482014377659262,0.392808349085634,0,495874,0.392808349085634
"30794",200,100,0.2,0.333442322522996,0.275149846010663,0,87151,0.275149846010663
"30795",100,100,0.2,0.395662383010787,0.338082805572335,0.5,165317,0.338082805572335
